"","Aa","Ad","Ca","Mea","Med","AaAa","AaAd","AdAd","CaAa","CaAd"
"386","2.94230795156061e-15","0","0","0","0","0","0","3.85055070093134e-15","0","3.02904291996667e-15"
"387","0","2.0264472516823e-14","0","0","0","0","3.5140723076215e-14","0","1.48185719046478e-14","0"
"388","8.85786162308378e-15","0","8.93161264483906e-15","0","0","0","0","0","0","1.05595855842067e-14"
"389","0","0","0","0","4.99288114412971e-15","4.56388432052822e-15","1.06602707998981e-14","0","0","0"
"390","0","1.56400799476471e-14","0","0","0","0","1.08364212198707e-14","1.44772971050871e-14","0","0"
"391","0","0","0","0","2.42945265983678","0","0","0","2.42945265983678","2.42945265983678"
"392","0","2.08389621546258","2.08389621546259","0","0","0","0","0","2.08389621546259","0"
"393","0","0","0","0","0","0","0","0","0","0"
"394","1.06590547714733e-15","0","0","0","1.12589066198628e-15","0","3.34937721763911e-15","0","0","0"
"395","0","0","0","0","0","0","1.514698544788e-14","6.65639466322883e-15","5.36723866030887e-15","0"
"396","0","0","0","0","4.56792469270765e-15","0","1.04728438498143e-14","0","3.57863395808866e-15","0"
"397","0","1.71806462524281e-14","0","0","0","0","0","1.53625138538316e-14","0","3.80629335167445e-15"
"398","4.76565250638705e-15","0","0","0.745428101197573","0","4.99011489631861e-15","0","0","0","0"
"399","0","0","2.42189310914401","0","2.42189310914401","0","0","0","0","9.45445244750837e-15"
"400","0","0","0","1.01982083536087e-15","1.82880148598801e-15","2.40805709358443e-15","0","0","0","0"
"401","0","0","0.787860762992731","0","0","0","0","2.64629293867556e-15","0","2.79603570365671e-15"
"402","0","1.57651099571577e-14","0","8.95229029058951e-15","0","0","4.7208282224662e-14","0","0","0"
"403","0","0","0","0.926180825243367","0","0","0","1.8523616504867","0.926180825243365","0"
"404","0","0","0","4.52802612538831e-15","0","0","0","7.41873466806263e-15","0","6.44029595792258e-15"
"405","0","3.31603524694667","0","0","0","1.32641409877867","0","1.32641409877866","0","0"
"406","0","0","0","0","0","0","8.41918663198872e-15","6.29438799217796e-15","4.22931689353499e-15","0"
"407","0","0","2.99991142853584","0","2.99991142853584","5.51145205261119e-15","0","0","0","0"
"408","0","0","1.27345774520682e-15","0","0","2.84518544311909e-15","5.83803475884399e-15","0","0","0"
"409","0.101934626169266","0.101934626169266","0","0","0","0","1.38069495815412e-14","0","0","0"
"410","2.49981233100354","0","0","0","2.41733236468153","0","0","0","2.49981233100354","0"
"411","0","1.82522854520834e-15","0","0","1.93201218213326e-15","0","0","0","0","1.46093643113785e-15"
"412","0","1.41164022090458","1.41164022090458","0","0","0","0","0","0","1.41164022090458"
"413","0","0","0","0","7.17418110995729e-15","0","0","1.10875514138878e-14","0","0"
"414","4.01730449607131e-15","0","2.57157476660177","2.57157476660177","0","0","0","0","0","0"
"415","0","0","2.49347287010317","2.49347287010317","0","0","0","2.84107961453585e-15","0","0"
"416","5.35720076676893e-16","0","0","0","0","0","0","0","0","0"
"417","0","0","2.9148049249728","0","2.91480492497281","0","1.4636396891801e-14","0","0","0"
"418","0","0","0","0","0","1.20215922383192e-15","2.82519300705863e-15","0","0","1.0307682055734e-15"
"419","3.79540611054066e-15","2.16265444937851e-14","0","0","0","0","0","2.01321962174131e-14","0","0"
"420","1.1643242692103e-14","0","0","1.07799633835046e-14","0","0","1.93062796621553e-14","0","0","0"
"421","0","0","0","0","0","0","3.80256411276341e-14","1.69389969145962e-14","1.26552177434681e-14","0"
"422","0","0","0","1.5632046784588e-15","0","0","6.08536732943334e-15","0","0","2.37412381307626e-15"
"423","3.52076883698479e-15","3.79398455806756e-15","0","0","4.9383910941491e-15","0","0","0","0","0"
"424","0","0","0","0","0","0","0","0","0","0"
"425","0","1.56353531575207e-14","0","0","0","0","1.16376091323799e-14","1.5678782882321e-14","0","0"
"426","0","0","0.537347769481471","0","0.537347769481471","0","0","0","0","0"
"427","2.71408791044964e-15","0","0","0","4.83853095720234e-15","0","0","0","4.18342608511864e-15","0"
"428","5.0472816320754e-17","0","0","0","0","0","0","0","0","0"
"429","0","0","0","0","1.44405699779412e-14","1.41618206876199e-14","0","0","0","7.6964540017774e-15"
"430","0","0","1.48410790911682e-15","0","0","3.65133303829956e-15","1.09759410371506e-14","0","0","0"
"431","1.38628901131516e-15","0","0","0","0","1.68279796406861e-15","5.22103149745426e-15","0","0","0"
"432","0","1.4605223787346e-14","0","0","8.5508408875337e-15","0","0","0","0","0"
"433","4.68499642677946e-15","8.16388362926372e-15","0","0","0","0","2.04328400780756e-14","0","0","0"
"434","0","2.45258292296539e-15","1.88561587588335e-15","0","0","0","0","0","0","2.71895371099217e-15"
"435","1.51784200184783e-15","0","0","1.10533079082229e-15","0","0","4.87538720528525e-15","0","0","0"
"436","3.39585136372887e-15","0","0","0","4.09101094839691e-15","0","1.51148994315804e-14","0","0","0"
"437","0.827690301038649","0","0","0","0","0","0","0","0.827690301038649","0.827690301038641"
"438","0","0.562146682966724","0","2.1140613930369","2.1140613930369","0","0","0","0","0"
"439","1.19497024263254e-14","0","0","8.31416912064615e-15","0","0","0","0","8.84686355372882e-15","0"
"440","0","3.90518540520357e-14","0","2.61146547948379e-15","0","0","0","2.71926636366143e-14","0","0"
"441","0","6.13516745735406e-15","0","0","0","0","0","0","0","0"
"442","0","0","0","0","1.12903803760058e-14","8.55415019939213e-15","0","0","0","6.09782282655546e-15"
"443","0","0","0","2.97329753724153e-15","0","0","0","6.21938465915779e-15","5.76164723371778e-15","0"
"444","0.13775788741497","0","0","0.13775788741497","0","0","0","0.275515774829941","0","0"
"445","0","0","0","0","4.11780895306236e-15","0","9.22920006504133e-15","3.12448919865282e-15","0","0"
"446","0","2.48262614329982","0","0","0.972386199412472","0","0","0","0.70704381102964","0"
"447","1.7384788700236e-15","8.07645503854838e-15","0","0","0","0","0","0","2.70781711636945e-15","0"
"448","0","0","0.352964677713824","0","0","0","0","1.55125149170526e-14","0.34160638373034","0"
"449","1.04959139980252e-14","0","0","0","1.11872851235504","0","0","1.77373535225388e-14","0","0"
"450","0","9.70292519481455","0","0","0","0","0","3.88117007792582","1.94058503896291","0"
"451","0","0","2.18878044814674","0","2.18878044814674","0","0","0","5.37437742393578e-15","0"
"452","0","1.55634301165679","1.55634301165679","0","0","0","0","0.622537204662718","0","0"
"453","2.44948240345503e-15","0","0","0","4.01569661298267e-15","0","1.15879898293721e-14","0","0","0"
"454","0","6.4385027789361e-14","8.73282398297513e-15","0","0","0","0","5.59214382358997e-14","0","0"
"455","0","0","0","5.40671229912805e-15","0","0","0","0","0","0"
"456","0","5.80771657937729e-14","0.239290870452969","0","0","0","0","5.36968368121008e-14","0","0"
"457","1.04147224794108","1.04147224794108","0","0","0.292084418408949","0","0","0","0","0"
"458","7.19620089202628e-15","1.16882680044334e-14","0","0","0","0","3.25412109440379e-14","0","0","0"
"459","0.377085559642313","0","0.377085559642313","0","0","0","0","0","0","0.377085559642313"
"460","0","0","1.6175049017563","0","0","0","1.61257382451081e-14","0","9.11680228459955e-15","0"
"461","0","6.97239491437997e-15","0","0","0","0","0","6.90914274758248e-15","0","0"
"462","4.25692020444588e-15","0","0","2.02165474633168e-16","0","0","0","0","0","0"
"463","4.16711045189676e-15","0","0","0","4.85812547400553e-15","0","0","0","0","5.60390664562147e-15"
"464","0","0","1.9391493519614e-15","0","0","0","0","2.99659448334169e-15","0","3.30735714722833e-15"
"465","0","0","0","0","1.21718343469874e-14","1.54605860127555e-14","0","0","1.9773253132412e-14","0"
"466","0","0","0","0","2.0325699492562","0","0","0","2.0325699492562","2.03256994925621"
"467","0","0","0","3.43091380493095e-15","0","0","2.19468971739646e-14","0","5.26389875283744e-15","0"
"468","0","0","0","0","1.57130115469694e-15","0","4.69890866121194e-15","3.49503056608239e-15","0","0"
"469","0","0","0","2.55456982831686e-15","0","1.28539660455265e-14","0","1.20526348473437e-14","0","0"
"470","1.77452808088933","1.77452808088933","0","0","0","0","0","0","1.77452808088933","0"
"471","0","3.23896647894097","0","0","0.647793295788197","0","0","0","0.647793295788192","0"
"472","1.21594633923018e-15","0","6.332272461012e-16","0","0","0","3.74271484269969e-15","0","0","0"
"473","0","0","0","0.807945834062036","0","0","0","1.61589166812406","0.807945834062027","0"
"474","0","0","0","3.35570128472419e-15","0","1.1454653031351e-14","0","1.13511294505871e-14","0","0"
"475","0","3.11746929634131","0","2.26069347369409","0","0","0","0","0","2.34880092834919"
"476","0","1.61939988143149","0","8.28572436084324e-15","0","0","0","0","0","1.61939988143149"
"477","1.4138623282213e-16","0","0","0","2.04516781338814e-16","0","0","0","0","0"
"478","0","0","2.32156192125832e-15","0","0","0","0","3.53561639784557e-15","3.23602667181289e-15","0"
"479","0","0","1.93469731133998","0","0","0","0","0","1.93469731133998","1.93469731133998"
"480","0","0","0","0","1.7511199786234e-14","1.55589584206505e-14","0","0","0","9.29471728921506e-15"
"481","0","0","0","2.23210368125258e-15","0","2.88489886718186","0","0","1.44244943359093","0"
"482","0","0","2.1525844834427","0","0","1.14457954931835e-14","2.2284382579562e-14","0","0","0"
"483","0","0","0","0","2.25976937496059","1.05798914942398e-14","0","9.84198114773485e-15","0","0"
"484","1.22673848388269e-15","0","0","0","1.44725983148207e-15","2.08176575284954e-15","0","0","0","0"
"485","0","0","0","0","0.215206728779443","0","2.20226154149492e-14","1.44738297061161e-14","0","0"
"486","0","1.12054702792419e-14","0","1.45750501134671e-15","0","1.15243491182464e-14","0","0","0","0"
"487","0","0","0","0.916567169437971","0","1.60416669700179e-14","0","0","1.56023347681486e-14","0"
"488","5.46073169405743e-15","0","0","0","0","0","0","1.77349890097903","0.886749450489518","0"
"489","1.07907289934483e-14","0","0","0","0","1.67118245819525e-14","4.70218238130813e-14","0","0","0"
"490","0","2.49951310637744","0","0","0","0.999805242550977","0","0","0.499902621275487","0"
"491","0","1.07881548724651","0.460195807671863","0","0","0","0","0","0.573665210271197","0"
"492","0","0","0","2.11641629355124e-18","0","0","0","0","0","5.81412004882142e-17"
"493","6.77748121897372e-15","0","0","0","0","1.59789679075041e-14","0","1.660107493006e-14","0","0"
"494","0","1.72766751249982e-14","0","0","3.99255880516328e-15","0","0","1.41684857097047e-14","0","0"
"495","0","0","4.44354281412988e-15","0","0","8.4274643452161e-15","0","0","0","8.44922697351703e-15"
"496","0","0","4.16737101855614e-15","0","0","0","0","9.91986479771096e-15","6.19876664459129e-15","0"
"497","0","0","0","0","0","0","0","0.298255685161537","0.149127842580773","3.82641037789408e-15"
"498","0","0","0","0.709130093999768","0","0","0","0","0.709130093999767","0.709130093999768"
"499","0","0","0","0","2.98959471939286","0","0","5.97918943878569","2.98959471939286","0"
"500","0","0","0","0","2.06342924081979e-15","2.01836920180116e-15","6.31933424805388e-15","0","0","0"
"501","0","0","3.37372236423032","0","3.37372236423032","0","0","1.30075484462931e-14","0","0"
"502","0","0","0.207674138550664","0.207674138550664","0","0","9.11734057355838e-15","0","0","0"
"503","0","0","0","0","0","0","0","0","1.36378991640318e-14","0"
"504","0","0","0","0","2.17346884420113e-15","1.553001453487e-15","0","0","0","0"
"505","0","0","0","0","2.95115930871177e-15","5.49409865735779e-15","0","4.62969653642833e-15","0","0"
"506","0","0","0.479618405297344","0","0.479618405297344","0","1.2573593927342e-14","0","0","0"
"507","0","0","1.91634715353076e-15","0","0","0","0","2.96135792873789e-15","0","3.2684663759343e-15"
"508","0","0","0","0","0","7.20661816368964e-15","1.11083173830433e-14","0","0","2.7599698558878e-15"
"509","0","0","0","2.21307648281438e-15","0","4.3487367548503e-15","1.15247121590849e-14","0","0","0"
"510","0","0.537102845400746","0.537102845400746","0","0","0","1.205589459633e-14","0","0","0"
"511","0","0","3.50475036714257e-15","0","0","0","0","0","0","0"
"512","0","7.29913701293578e-15","0","0","0","0","5.37292667695135e-15","6.78016048790059e-15","0","0"
"513","0","0","0","0","4.02878853603476e-15","5.55174665872072e-15","0","0","5.35292511725754e-15","0"
"514","0","0","0","0","0","0","6.70124596712619e-15","0","2.17918625044134e-15","2.15023425108743e-15"
"515","0","0.221329717317036","0","5.33897824563888e-15","5.04436950143319e-15","0","0","0","0","0"
"516","0","0","1.16704318482538e-15","0","0","0","0","0","0","1.13961557532083e-14"
"517","0","4.05120860080012e-14","0","3.91445936169182e-15","0","0","0","3.38948740824764e-14","0","0"
"518","1.5911581691369e-15","0","1.13734504943432e-15","0","0","0","0","0","1.5493994324334e-15","0"
"519","4.1164885018221","4.11648850182211","4.11648850182211","0","0","0","0","0","0","0"
"520","0","0","0","1.04170036552883","0","0","1.55968357844685e-14","5.0325509025267e-15","0","0"
"521","1.93460128524083","0","0","0","1.93460128524083","0","0","0","0","1.93460128524083"
"522","0","0","0","3.0510808421686e-15","0","0","1.41981442740512e-14","0","0","3.56374732924559e-15"
"523","0","0","0","8.51806241957428e-16","5.2879276500218e-15","0","0","4.91317959821633e-15","0","0"
"524","0","0","0.545694653809899","0","0","7.51415209140055e-15","0","0","0","1.95770967442436"
"525","0","0","1.07317142598039","0","0","0","0","0","0.740177078293791","0.740177078293792"
"526","6.45285148146267e-15","0","0","0","0","0","2.60015977412988e-14","7.25554912977582e-15","0","0"
"527","2.54380822672135","2.54380822672134","0","0","0","0","0","0","2.54380822672134","0"
"528","4.34113604131068e-15","0","0","0","0","0","1.80490664778029e-14","9.21148043493567e-15","0","0"
"529","0","2.61954000670878e-15","0","0","1.18646835896446e-16","0","0","0","0","0"
"530","0","0","0","0","0","0","0","0","0","0"
"531","0","0","0","4.72585938148094e-15","0","1.57285603037286e-14","0","1.58137415163376e-14","0","0"
"532","4.55871198233082e-15","0","0","0","0.379732802935338","0","2.06745303148476e-14","0","0","0"
"533","3.43137902770419e-15","0","0.344001154933913","0","0","3.84170439045914e-15","0","0","0","0"
"534","3.63971172261316e-15","0","0.314205428531925","0.314205428531924","0","0","0","0","0","0"
"535","2.15840862303362e-15","0","0","0","0","0","9.66391709578917e-15","9.15219154074473e-15","0","0"
"536","0","2.55533344581796e-15","2.45542181794999e-15","2.16370429305465e-15","0","0","0","0","0","0"
"537","1.17298154087298","0","0","4.51764629253827","4.51764629253827","0","0","0","0","0"
"538","1.58818119252283e-15","0","0","0","3.39491801134197e-15","3.01918489149556e-15","0","0","0","0"
"539","1.114299021844e-15","0","7.20240863500639e-16","0","0","0","3.41267669895904e-15","0","0","0"
"540","0","1.12151305878981e-14","3.23893363484673e-15","0","0","1.00830885261978e-14","0","0","0","0"
"541","0","0","0","0","5.6945632657375e-15","0","0","0","0.395010371214582","0.395010371214584"
"542","0","0","0","2.55951890462012e-15","0","3.99675238330862e-15","1.17903701775324e-14","0","0","0"
"543","0","1.51496138445411e-14","0","0","0","1.41162108717462e-14","0","0","0","3.5413547262029e-15"
"544","0","0","0","0","1.82795851739367e-15","2.52115619853434e-15","0","0","0","2.03106319019643e-15"
"545","0","0","4.8744712731208","4.8744712731208","4.8744712731208","0","0","0","0","0"
"546","1.07052867671582e-14","0","1.43311181914954e-15","0","4.50057857037678e-16","0","0","0","0","0"
"547","0","0","0","1.29745445247438e-15","0","0","0","2.03995927011377e-14","0","0"
"548","0","0","0.258776695263274","0","0.258776695263275","0","0","0","0","1.18548779490811e-14"
"549","2.71408791044964e-15","0","0","0","4.83853095720234e-15","0","0","0","4.18342608511864e-15","0"
"550","2.35387135696843e-15","0","3.14525269912469","0","3.14525269912469","0","0","0","0","0"
"551","0","0","0","2.84167453010288e-15","0","0","1.68179075750362e-14","0","4.44251289402085e-15","0"
"552","0","2.4445673852245","2.4445673852245","0","0","0","0","0","2.4445673852245","0"
"553","0","0","0","0","0","0","0","0","0","0"
"554","0","0","0.17103295487692","0.17103295487692","0","0","0","0.689874782023274","0","0"
"555","0","0","0","1.9662976428562","1.96629764285619","0","0","0","0.762873793904766","0"
"556","0","0","0","0","0","3.1988588655941e-15","0","0","0","0"
"557","9.69910658691218e-15","0","0","3.02258321645844","3.02258321645844","0","0","0","0","0"
"558","5.65155534021273e-15","0","0","0","0","0","0","1.78878566146722","0.894392830733614","0"
"559","0","0","1.76307421781666e-14","0","0","0","0","0","0","0"
"560","0","0","0","0","0","0","0","0","0","0"
"561","2.49776540435471","2.49776540435471","0","2.49776540435471","0","0","0","0","0","0"
"562","3.27381283557371e-15","0","2.64361617888382e-15","0","0","0","0","5.40747729105839e-15","0","0"
"563","0","0","2.40372922079688e-15","0","0","5.35149797131768e-15","1.0395759799067e-14","0","0","0"
"564","0","0","0","0","0","0","0","0","4.61509865676387e-15","0"
"565","0","0","0","0","2.87183471599519e-15","0","0","9.35907164115143e-15","0","2.53947359909504e-15"
"566","0","1.90655400955101","0","0","0.381310801910203","0","0","0.762621603820404","0","0"
"567","6.45300233775739e-15","0","0","0","0.277228377997902","0","2.89834459583852e-14","0","0","0"
"568","0","1.74308332175496e-14","0.445923889779156","0","0","0","4.98947695457398e-14","0","0","0"
"569","0","0","0","2.00040777041388e-15","0","7.45383107203783e-15","0","4.34844972685396e-15","0","0"
"570","0","2.17644306057073e-14","4.20133834795178e-15","0","0","2.38126321252037e-14","0","0","0","0"
"571","0","0","2.4780843564434","0","2.4780843564434","2.58692010328229e-15","0","0","0","0"
"572","0","0","0","0","7.20338075377136e-15","5.6088775552743e-15","0","6.74381198972439e-15","0","0"
"573","0","8.53814980721221e-15","0","0","0.788365178474304","8.07562856807384e-15","0","0","0","0"
"574","0","0","1.27228942906551e-15","0","6.04427255865915e-16","0","1.06694015657641e-14","0","0","0"
"575","0","0","0.312881278342674","0","0","1.86148310790784","0","1.86148310790783","0","0"
"576","0","0","1.3138408855315","0","0","1.2233287937613e-14","0","1.26743092378629e-14","0","0"
"577","0","4.77114771341266e-15","1.30089415135839","0","1.30089415135839","0","0","0","0","0"
"578","1.41669130813813e-15","0","0","0","0","0","0","0","1.58640379930606e-15","1.57386868358022e-15"
"579","0","0","0","1.91869644079137","1.91869644079136","0","0","0","0","4.25526358385333e-15"
"580","4.52069829251321e-15","0","0","0","0","1.43957997254854e-14","0","0","1.33091586211526e-14","0"
"581","0","0","0","0","5.99785630696996e-15","5.71229468299311e-15","1.53783626023839e-14","0","0","0"
"582","0","0.13537211829135","3.03902419743816","0","2.97192793082094","0","0","0","0","0"
"583","0","0","0.579709951177342","0","0","0","0","0","0.579709951177342","0.579709951177339"
"584","0","1.23029869249708e-15","0","0","1.06400683430408e-15","0","0","0","0","7.59747496480531e-16"
"585","0","0","0","0","0","0","0","0","0","9.04711883543192e-19"
"586","0","3.24646054960822e-14","0","0","0","0","0","0","0","0"
"587","6.21810208719336e-15","0","0","0","0","7.52252137524275e-15","2.31973674120289e-14","0","0","0"
"588","2.0103487526778e-15","0","0","0","0","0","8.18621438089614e-15","0","2.34461972113428e-15","0"
"589","0","0","0","0","0","0","0","0","0","0"
"590","0","0","0","1.60555132427669","1.60555132427669","0","0","0","4.5400048922678e-15","0"
"591","0.716142758694952","0","0","8.05299957512714e-16","0","0","0","0","0","0"
"592","0","0","2.2189344720956e-15","0","0","2.62719530439727e-15","0","0","0","0"
"593","3.17722008732622e-15","0","0.223074640732573","0.223074640732573","0","0","0","0","0","0"
"594","0","0","0.197072307197504","0","0","0.913014796653163","0","0","0.456507398326578","0"
"595","0","1.29200017328083e-14","0","0","9.07785234421448e-15","0","2.65875314563614e-14","0","0","0"
"596","1.98955011107085","0","1.98955011107085","0","0","0","0","0","1.98955011107085","0"
"597","0","0","0","1.13267097128075e-16","0","0","1.43968654118914e-14","0","0","0"
"598","0","0","0","0","1.21195846440908","2.42391692881816","0","2.42391692881813","0","0"
"599","0","3.10497302847309e-14","0","0","0.219578450693704","3.05076709376771e-14","0","0","0","0"
"600","0","0","0.824291944861202","0","0","0","1.01129180514621e-14","0","0","5.00643245926729e-15"
"601","0","0","0","0","1.20984932914133e-14","0","2.72220475366037e-14","0","0","6.13722319104708e-15"
"602","0","0","0.849983476559626","0","0","0","3.02280017504443e-14","0","0","8.8922565622075e-15"
"603","0","0","0","0","3.63470733678474e-15","6.24747675157612e-15","0","5.89256317677946e-15","0","0"
"604","0.239984142079857","0","0","0","0","0.584700734008822","0","0","0","0.239984142079857"
"605","3.88630963253487e-15","0","0","2.64482326665529e-15","0","4.05920604560742e-15","0","0","0","0"
"606","0","0","0","2.01671794709294","0","1.31922822821365e-14","0","1.3763468132185e-14","0","0"
"607","0","9.80561244149331","0","0","1.96112248829867","0","0","0","1.96112248829867","0"
"608","0","1.09290548670455","0","0.101470606871436","0","0.442069631244845","0","0","0","0"
"609","0","4.24911459855507e-15","0","1.582061105837e-15","0","0","0","0","3.05576501577828e-15","0"
"610","6.890167243547e-16","0","0","0","0","0","2.87309248842302e-15","7.71480051347287e-16","0","0"
"611","0","0","1.47284965294678","0","0","0","2.68778296459315e-14","0","1.47284965294678","0"
"612","7.12068900503438e-15","0","0","0","9.73440527972616e-15","0","0","1.31517376191207e-14","0","0"
"613","0","0","0","0","0","3.94420997221253e-15","6.98368606746422e-15","3.90046671129477e-15","0","0"
"614","0","3.04882154295643e-14","0","0","0","2.69895035579409e-14","0","0","0","1.06393801532324e-14"
"615","0","4.02856672178733e-15","0","0","0","0","8.92212300626962e-15","0","3.30052584997224e-15","0"
"616","0","0","0","0","0.607819816709853","0","0","0","0.607819816709853","0.607819816709853"
"617","0","0","0","0","4.29586454806155e-15","7.38389955645666e-15","0","6.96442681702463e-15","0","0"
"618","0","3.14989523914631e-14","0","0","0","2.10369956525555e-14","1.80961178495061e-14","0","0","0"
"619","0","0","0","1.17002613744813e-15","0","0","0","0","1.75644255869462e-15","0"
"620","1.73669865411063e-15","0","0","0","0","7.18672417798311e-15","0","0","5.60376144656844e-15","0"
"621","0","0","0","0","0","0","0","0","0","0"
"622","0","0","0","0","0","0.228927551849084","0","0.228927551849084","0.114463775924542","0"
"623","0","0","4.96811878485349e-15","0","0","0","1.81648019836528e-14","0","0","7.90030478125481e-15"
"624","2.42029790093851","2.42029790093852","2.69368491719381","0","0","0","0","0","0","0"
"625","0","0","3.42300514833476e-15","0","0","0","0","0","0","0"
"626","1.75759874441151e-15","0","0","0","0","0","5.56400344691715e-15","1.4972957339584e-15","0","0"
"627","0","2.44820459923687","0","0","0","0.979281839694749","0","0.979281839694752","0","0"
"628","0","0","0","0","0","0","0","0","0","0"
"629","0","0","0","0","1.18501541998071e-15","0","0","1.21206447604052e-15","0","8.31077673834454e-16"
"630","0","0","0","0","1.69726242418768e-15","0","0","4.66935396511424e-16","0","0"
"631","0","0","0","0","5.36090004968772e-15","0","0","5.79803109358129e-15","0","4.53013241367952e-15"
"632","0","4.46640248686017e-15","0","0","0","3.78411808135422e-15","4.31053893568243e-15","0","0","0"
"633","0","0","0","0","0","2.18704055585169e-15","0","2.70876749229652e-15","2.45912203140557e-15","0"
"634","6.8985305966017e-16","0","0","0","1.02743242113588e-15","0","3.41420978321989e-15","0","0","0"
"635","1.89521117870283e-15","0","0","0","3.95722495798513e-15","3.56756922383918e-15","0","0","0","0"
"636","0","1.88868375360802","0","0","0","0","0","0","1.88868375360802","1.88868375360802"
"637","0","1.25991275844764e-14","0","5.80496776552815e-15","0","0","3.59393830758315e-14","0","0","0"
"638","0","1.94459367505333","0","0","0","0","0","0.777837470021334","0.388918735010669","0"
"639","0","9.19686704063061e-15","5.59768338009945e-16","0","8.24672323534952e-16","0","0","0","0","0"
"640","0","0","0.315384167585438","0","0","0","0","9.29861318565508e-15","0","7.17363515269138e-15"
"641","0","0","0","0","0","0","0","0","0","2.58233581651235e-15"
"642","2.12700195172981e-15","0","0","0","0","0","9.24309528948982e-15","3.26384361395162e-15","0","0"
"643","2.48987455504888","0","0","0","0","0","0","0","2.48987455504888","0"
"644","3.45873262866075e-15","0","0","0","0","0","0","0","0","0"
"645","0","0","3.79041252612241e-16","3.68263097520246e-16","1.33131712150523e-15","0","0","0","0","0"
"646","0","0","0","0","0","1.58293213589682e-15","4.7581195075852e-15","0","0","1.20654156455331e-15"
"647","0","0","8.41037521415723e-16","0","0","2.40356156895629e-15","0","1.7459888066583e-15","0","0"
"648","0","0","0","0","0","0","0","1.28578329821769e-14","1.67373922513559","1.67373922513559"
"649","0","0.187665952779503","0","0","0.187665952779507","0","0","0","0","0.187665952779507"
"650","1.20359482909346e-14","0","0","0","0","0","0","6.06606319510917e-15","0","8.50386435947409e-15"
"651","0","5.91191751521436","0","0","0","0","0","2.36476700608574","1.18238350304287","0"
"652","3.08165873558032e-15","0","0","0","0","8.14009632935651e-15","0","7.0027716417854e-15","0","0"
"653","0","0","3.26021769108434","0","3.26021769108434","0","2.69009743302991e-14","0","0","0"
"654","0","1.39610181141325e-14","2.87075836034977e-15","0","0","1.26409362533946e-14","0","0","0","0"
"655","0","0","2.23871279540588","0","0","0","0","3.96707914075281e-15","0","4.65447410630115e-15"
"656","0","0","0","0","4.14093389469892e-15","0","0","4.43897019027237e-15","0","1.5197961567304e-15"
"657","0","0","0","0","5.56387225731204e-15","0","1.18845126150598e-14","4.29335860554892e-15","0","0"
"658","5.25323836174699e-16","8.19505919879514e-16","0","0","0.451766597309127","0","0","0","0","0"
"659","0","0","0","1.67216137968171e-15","0","0","1.14498865991369e-14","2.92665406178378e-15","0","0"
"660","0","6.64736020351014e-15","9.82265593119967e-16","0","0","0","0","6.80812284491874e-15","0","0"
"661","0","7.18241889675647e-15","0","0.181811093582528","0","0","1.32695784381407e-14","0","0","0"
"662","0","0","0","0","1.08078366491179","2.16156732982359","0","0","1.08078366491179","0"
"663","0","0","2.35772720727844","0","0","0","0","5.50812376941393e-15","0","5.45364428147581e-15"
"664","0","6.34631060188087e-15","0","8.10066374761306e-16","0","0","0","6.31832760939296e-15","0","0"
"665","0","0","0","0.939579610327647","0","0","0","7.28827607512043e-15","0","7.12144848916109e-15"
"666","0","0","0","0.498705390915378","0","0.997410781830757","0","0","0.498705390915377","0"
"667","2.79728601055835e-15","0","0","0","3.35000608056058e-15","0","0","3.62903589531379e-15","0","0"
"668","0","0","0","0.128676414617988","0","0","0","1.67007286546301e-14","0","9.60417168211268e-15"
"669","0","0","0","0","0","0","4.38086854757241e-15","1.54855413787887e-15","0","1.17454556902181e-15"
"670","1.01786634941979","0","1.01786634941979","0","0","1.51535018650721e-14","0","0","0","0"
"671","1.63776187355243e-15","0","0","0","2.55914548647552e-15","0","8.20069300848837e-15","0","0","0"
"672","0","0","0","0","0","0","0","0","0","0"
"673","0","1.68721501362303e-14","0","0","1.49803160937404e-14","0","3.64761979691792e-14","0","0","0"
"674","6.21524580508445e-15","0","0","0","0","1.52643122841132e-14","0","0","9.53304895514709e-15","0"
"675","0","6.17447760019071e-15","0","0","0","7.3037641509745e-15","0","0","0","2.07771255692434e-15"
"676","0","0.386821719098165","0","0","0","0","0","0.154728687639255","0","3.13725500485812e-15"
"677","0","0","0","0","0.457908485406692","0.915816970813396","0","0","0.457908485406692","0"
"678","0","0","1.76160376096521e-15","0","0","0","0","6.85930749726228e-15","5.29140728353771e-15","0"
"679","0","0","0.491211182076765","0","0","0","3.37755561920653e-14","0","0","0.491211182076765"
"680","5.13883167445658e-15","0","0","4.79815659881981e-15","0","0","0","4.81288848568347e-15","0","0"
"681","0","0","0","0","7.87001446082167e-15","0","0","7.71632989723414e-15","8.11368609232651e-15","0"
"682","0","0","2.13264962886649e-15","0","0","0","1.50878969854338e-14","0","4.06629065945179e-15","0"
"683","0","4.66401770194295e-15","0","0","0","0","1.23871706508169e-14","0","0","2.32580750455587e-15"
"684","0","7.07196236321769e-15","0","0","0","7.18145333779675e-15","0","0","3.72621571777549e-15","0"
"685","1.86053714062084","0","1.93502237731843","0","0","1.47662675442057e-14","0","0","0","0"
"686","0","0","0","0.332870849783653","0","0","2.70124409792394e-14","9.948277565952e-15","0","0"
"687","1.72052853173438","0","0","0","0","0","0","0","1.72052853173437","1.72052853173438"
